sample_id,tinggi_cm,diameter_cm,jumlah_kanopi,minggu,plot
35,110,3.6,9,16,Plot 1
36,94,3.3,5,16,Plot 1
37,74,3.5,3,16,Plot 1
38,92,4.2,5,16,Plot 1
39,94,4.1,5,16,Plot 1
40,78,3.4,4,16,Plot 1
41,95,3.6,7,16,Plot 1
42,92,3.3,7,16,Plot 1
43,80,3.5,6,16,Plot 1
44,68,3.6,4,16,Plot 1
45,72,4.1,6,16,Plot 1
46,75,3.1,4,16,Plot 1
47,46,2.6,3,16,Plot 1
48,123,4.5,9,16,Plot 1
49,47,3.5,3,16,Plot 1
50,78,3.9,5,16,Plot 1
1,69,4.2,5,17,Plot 1
2,87,3.9,5,17,Plot 1
3,124,5.1,9,17,Plot 1
4,88,3.3,5,17,Plot 1
5,71,3.8,6,17,Plot 1
6,67,2.6,6,17,Plot 1
7,85,4.2,6,17,Plot 1
8,73,3.7,6,17,Plot 1
9,57,3.3,4,17,Plot 1
10,75,3.7,4,17,Plot 1
11,102,4.4,6,17,Plot 1
12,133,5.2,9,17,Plot 1
13,68,3.5,4,17,Plot 1
14,88,3.6,6,17,Plot 1
15,76,3.2,5,17,Plot 1
16,66,2.8,4,17,Plot 1
17,58,3.3,3,17,Plot 1
18,79,2.9,5,17,Plot 1
19,60,2.7,3,17,Plot 1
20,119,4,8,17,Plot 1
21,110,5,5,17,Plot 1
22,102,3.5,6,17,Plot 1
23,80,4,6,17,Plot 1
24,92,3.6,6,17,Plot 1
25,52,3.1,3,17,Plot 1
26,83,2.7,5,17,Plot 1
27,75,3,3,17,Plot 1
28,98,4.4,6,17,Plot 1
29,103,3.6,7,17,Plot 1
30,81,4.5,5,17,Plot 1
31,40,2.4,3,17,Plot 1
32,83,3.3,6,17,Plot 1
33,54,2.9,3,17,Plot 1
34,46,3,3,17,Plot 1
35,114,3.8,8,17,Plot 1
36,99,3.5,5,17,Plot 1
37,77,3.7,3,17,Plot 1
38,94,4.4,5,17,Plot 1
39,98,4.3,5,17,Plot 1
40,81,3.6,4,17,Plot 1
41,97,4,7,17,Plot 1
42,96,3.5,7,17,Plot 1
43,82,3.7,6,17,Plot 1
44,70,3.8,4,17,Plot 1
45,75,4.4,6,17,Plot 1
46,78,3.1,4,17,Plot 1
47,47,2.7,3,17,Plot 1
48,127,4.8,8,17,Plot 1
49,48,3.7,3,17,Plot 1
50,84,4.1,5,17,Plot 1
1,70,4.2,5,18,Plot 1
2,88,4.1,5,18,Plot 1
3,124,5.1,8,18,Plot 1
4,90,3.4,5,18,Plot 1
5,73,3.8,5,18,Plot 1
6,70,2.7,6,18,Plot 1
7,86,4.2,6,18,Plot 1
8,74,3.8,5,18,Plot 1
9,58,3.4,4,18,Plot 1
10,78,3.9,4,18,Plot 1
11,106,4.5,6,18,Plot 1
12,135,5.3,9,18,Plot 1
13,70,3.5,4,18,Plot 1
14,90,3.6,6,18,Plot 1
15,78,3.4,5,18,Plot 1
16,68,2.8,4,18,Plot 1
17,60,3.4,3,18,Plot 1
18,82,3,5,18,Plot 1
19,62,2.9,3,18,Plot 1
20,120,4,8,18,Plot 1
21,112,5,5,18,Plot 1
22,105,3.7,6,18,Plot 1
23,82,4,6,18,Plot 1
24,94,3.8,6,18,Plot 1
25,53,3.3,3,18,Plot 1
26,84,2.9,4,18,Plot 1
27,78,3,3,18,Plot 1
28,100,4.6,6,18,Plot 1
29,104,3.8,6,18,Plot 1
30,84,4.6,5,18,Plot 1
31,41,2.5,3,18,Plot 1
32,86,3.4,5,18,Plot 1
33,55,3.1,3,18,Plot 1
34,47,3.2,3,18,Plot 1
35,117,3.9,7,18,Plot 1
36,102,3.7,5,18,Plot 1
37,79,3.9,3,18,Plot 1
38,97,4.6,4,18,Plot 1
39,100,4.5,4,18,Plot 1
40,84,3.8,4,18,Plot 1
41,101,4.1,6,18,Plot 1
42,102,3.7,6,18,Plot 1
43,84,3.9,6,18,Plot 1
44,72,4,4,18,Plot 1
45,77,4.5,5,18,Plot 1
46,82,3.3,4,18,Plot 1
47,48,2.9,3,18,Plot 1
48,139,4.9,7,18,Plot 1
49,49,3.9,3,18,Plot 1
50,88,4.2,5,18,Plot 1
1,72,4.4,5,19,Plot 1
2,91,3.9,5,19,Plot 1
3,130,5.4,9,19,Plot 1
4,93,3.5,5,19,Plot 1
5,73,4,8,19,Plot 1
6,70,2.7,8,19,Plot 1
7,88,4.5,8,19,Plot 1
8,76,3.8,6,19,Plot 1
9,58,3.5,4,19,Plot 1
10,78,3.9,4,19,Plot 1
11,103,4.7,6,19,Plot 1
12,137,5.4,10,19,Plot 1
13,71,3.7,4,19,Plot 1
14,92,3.8,6,19,Plot 1
15,79,3.4,5,19,Plot 1
16,68,3,4,19,Plot 1
17,60,3.5,3,19,Plot 1
18,82,3,5,19,Plot 1
19,62,2.9,3,19,Plot 1
20,125,4.2,8,19,Plot 1
21,115,5.1,5,19,Plot 1
22,106,3.7,6,19,Plot 1
23,83,4.2,5,19,Plot 1
24,97,3.8,6,19,Plot 1
25,54,3.3,3,19,Plot 1
26,87,2.9,6,19,Plot 1
27,78,3.2,3,19,Plot 1
28,102,4.6,6,19,Plot 1
29,109,3.8,8,19,Plot 1
30,85,4.8,5,19,Plot 1
31,41,2.5,3,19,Plot 1
32,86,3.5,7,19,Plot 1
33,55,3.1,3,19,Plot 1
34,47,3.2,3,19,Plot 1
35,120,4,8,19,Plot 1
36,104,3.7,5,19,Plot 1
37,80,4,3,19,Plot 1
38,100,4.7,5,19,Plot 1
39,103,4.6,5,19,Plot 1
40,85,3.8,4,19,Plot 1
41,102,4.1,7,19,Plot 1
42,101,3.7,8,19,Plot 1
43,84,3.9,6,19,Plot 1
44,72,4,4,19,Plot 1
45,78,4.6,7,19,Plot 1
46,82,3.2,4,19,Plot 1
47,49,2.9,3,19,Plot 1
48,139,5.1,9,19,Plot 1
49,49,3.9,3,19,Plot 1
50,88,4.4,5,19,Plot 1
1,74,4.6,6,20,Plot 1
2,94,3.9,5,20,Plot 1
3,136,5.8,9,20,Plot 1
4,99,3.7,6,20,Plot 1
5,76,4.2,8,20,Plot 1
6,72,2.9,8,20,Plot 1
7,91,4.7,8,20,Plot 1
8,79,4,7,20,Plot 1
9,59,3.6,4,20,Plot 1
10,81,4.1,4,20,Plot 1
11,104,4.9,7,20,Plot 1
12,139,5.6,11,20,Plot 1
13,74,3.9,4,20,Plot 1
14,95,4,6,20,Plot 1
15,81,3.6,5,20,Plot 1
16,70,3.1,4,20,Plot 1
17,62,3.7,3,20,Plot 1
18,85,3.2,5,20,Plot 1
19,63,3,3,20,Plot 1
20,131,4.4,9,20,Plot 1
21,119,5.3,5,20,Plot 1
22,110,3.9,7,20,Plot 1
23,86,4.4,5,20,Plot 1
24,100,4,7,20,Plot 1
25,55,3.4,3,20,Plot 1
26,92,3,6,20,Plot 1
27,81,3.3,3,20,Plot 1
28,106,4.9,7,20,Plot 1
29,115,4,8,20,Plot 1
30,88,5,5,20,Plot 1
31,42,2.7,3,20,Plot 1
32,90,3.7,7,20,Plot 1
33,57,3.3,3,20,Plot 1
34,48,3.4,3,20,Plot 1
35,125,4.2,10,20,Plot 1
36,108,3.9,5,20,Plot 1
37,83,4.2,3,20,Plot 1
38,104,4.9,5,20,Plot 1
39,107,4.8,6,20,Plot 1
40,88,4,4,20,Plot 1
41,106,4.4,7,20,Plot 1
42,103,3.9,8,20,Plot 1
43,86,4.1,7,20,Plot 1
44,75,4.3,4,20,Plot 1
45,80,4.9,7,20,Plot 1
46,85,3.2,4,20,Plot 1
47,49,3,3,20,Plot 1
48,140,5.3,8,20,Plot 1
49,50,4.1,3,20,Plot 1
50,91,4.7,5,20,Plot 1
1,77,4.8,6,21,Plot 1
2,98,3.9,5,21,Plot 1
3,136,6.1,9,21,Plot 1
4,102,3.8,6,21,Plot 1
5,78,4.5,8,21,Plot 1
6,75,3,8,21,Plot 1
7,94,4.9,8,21,Plot 1
8,81,4.2,7,21,Plot 1
9,60,3.8,4,21,Plot 1
10,84,4.3,4,21,Plot 1
11,105,5.2,7,21,Plot 1
12,141,5.9,11,21,Plot 1
13,76,4.1,4,21,Plot 1
14,99,4.2,6,21,Plot 1
15,84,3.7,5,21,Plot 1
16,72,3.3,4,21,Plot 1
17,63,3.9,3,21,Plot 1
18,88,3.4,5,21,Plot 1
19,65,3.1,3,21,Plot 1
20,136,4.6,9,21,Plot 1
21,124,5.6,5,21,Plot 1
22,115,4.1,7,21,Plot 1
23,88,4.6,5,21,Plot 1
24,103,4.2,7,21,Plot 1
25,56,3.6,3,21,Plot 1
26,95,3.1,6,21,Plot 1
27,83,3.5,3,21,Plot 1
28,110,5.1,7,21,Plot 1
29,119,4.2,9,21,Plot 1
30,91,5.3,5,21,Plot 1
31,43,2.8,3,21,Plot 1
32,93,3.8,7,21,Plot 1
33,58,3.4,3,21,Plot 1
34,48,3.5,3,21,Plot 1
35,131,4.4,10,21,Plot 1
36,113,4,5,21,Plot 1
37,86,4.3,3,21,Plot 1
38,108,5.1,5,21,Plot 1
39,112,5.1,6,21,Plot 1
40,91,4.2,4,21,Plot 1
41,111,4.6,7,21,Plot 1
42,105,4,8,21,Plot 1
43,88,4.3,7,21,Plot 1
44,77,4.5,4,21,Plot 1
45,83,5.2,8,21,Plot 1
46,89,3.2,4,21,Plot 1
47,50,3.2,3,21,Plot 1
48,142,5.6,8,21,Plot 1
49,51,4.3,3,21,Plot 1
50,95,4.9,5,21,Plot 1
1,79,5.1,6,22,Plot 1
2,102,3.9,5,22,Plot 1
3,140,6.5,9,22,Plot 1
4,104,4,6,22,Plot 1
5,81,4.7,9,22,Plot 1
6,77,3.1,9,22,Plot 1
7,97,5.2,10,22,Plot 1
8,84,4.4,7,22,Plot 1
9,62,3.9,4,22,Plot 1
10,87,4.5,4,22,Plot 1
11,106,5.4,8,22,Plot 1
12,144,6.2,12,22,Plot 1
13,79,4.3,4,22,Plot 1
14,102,4.4,6,22,Plot 1
15,87,3.9,5,22,Plot 1
16,74,3.4,4,22,Plot 1
17,65,4.1,3,22,Plot 1
18,91,3.5,5,22,Plot 1
19,66,3.3,3,22,Plot 1
20,142,4.9,10,22,Plot 1
21,128,5.9,5,22,Plot 1
22,119,4.3,7,22,Plot 1
23,91,4.8,5,22,Plot 1
24,106,4.5,7,22,Plot 1
25,57,3.8,3,22,Plot 1
26,99,3.3,7,22,Plot 1
27,86,3.6,3,22,Plot 1
28,114,5.4,7,22,Plot 1
29,122,4.4,9,22,Plot 1
30,94,5.5,5,22,Plot 1
31,44,2.9,3,22,Plot 1
32,96,4,8,22,Plot 1
33,60,3.6,3,22,Plot 1
34,49,3.7,3,22,Plot 1
35,136,4.6,10,22,Plot 1
36,117,4.2,5,22,Plot 1
37,89,4.5,3,22,Plot 1
38,111,5.4,5,22,Plot 1
39,116,5.3,6,22,Plot 1
40,94,4.4,4,22,Plot 1
41,115,4.8,7,22,Plot 1
42,108,4.2,9,22,Plot 1
43,90,4.5,7,22,Plot 1
44,79,4.7,4,22,Plot 1
45,86,5.4,9,22,Plot 1
46,92,3.2,4,22,Plot 1
47,51,3.3,3,22,Plot 1
48,144,5.9,8,22,Plot 1
49,52,4.5,3,22,Plot 1
50,98,5.1,5,22,Plot 1
1,82,5.3,6,23,Plot 1
2,105,3.9,5,23,Plot 1
3,142,6.8,9,23,Plot 1
4,108,4.2,6,23,Plot 1
5,83,4.9,9,23,Plot 1
6,80,3.3,10,23,Plot 1
7,100,5.4,10,23,Plot 1
8,87,4.6,8,23,Plot 1
9,63,4.1,4,23,Plot 1
10,90,4.8,4,23,Plot 1
11,107,5.7,8,23,Plot 1
12,149,6.5,12,23,Plot 1
13,81,4.5,4,23,Plot 1
14,106,4.6,6,23,Plot 1
15,89,4.1,5,23,Plot 1
16,76,3.6,4,23,Plot 1
17,67,4.2,3,23,Plot 1
18,94,3.7,5,23,Plot 1
19,68,3.5,3,23,Plot 1
20,142,5.1,10,23,Plot 1
21,133,6.2,5,23,Plot 1
22,123,4.4,8,23,Plot 1
23,94,5,5,23,Plot 1
24,109,4.7,8,23,Plot 1
25,59,3.9,3,23,Plot 1
26,103,3.4,7,23,Plot 1
27,89,3.8,3,23,Plot 1
28,118,5.6,8,23,Plot 1
29,127,4.6,10,23,Plot 1
30,98,5.8,5,23,Plot 1
31,45,3,3,23,Plot 1
32,99,4.2,8,23,Plot 1
33,61,3.7,3,23,Plot 1
34,50,3.9,3,23,Plot 1
35,142,4.8,9,23,Plot 1
36,122,4.4,5,23,Plot 1
37,92,4.7,3,23,Plot 1
38,115,5.6,5,23,Plot 1
39,121,5.6,6,23,Plot 1
40,97,4.6,4,23,Plot 1
41,120,5.1,7,23,Plot 1
42,110,4.4,9,23,Plot 1
43,91,4.7,8,23,Plot 1
44,82,4.9,4,23,Plot 1
45,89,5.7,10,23,Plot 1
46,95,3.3,4,23,Plot 1
47,52,3.5,3,23,Plot 1
48,147,6.1,7,23,Plot 1
49,53,4.7,3,23,Plot 1
50,102,5.4,5,23,Plot 1
1,83,5.6,6,24,Plot 1
2,109,3.9,4,24,Plot 1
3,146,7.1,8,24,Plot 1
4,111,4.3,6,24,Plot 1
5,86,5.1,10,24,Plot 1
6,81,3.3,10,24,Plot 1
7,102,5.6,10,24,Plot 1
8,89,4.8,7,24,Plot 1
9,64,4.2,4,24,Plot 1
10,92,4.9,4,24,Plot 1
11,108,5.9,8,24,Plot 1
12,150,6.7,13,24,Plot 1
13,83,4.7,4,24,Plot 1
14,106,4.8,6,24,Plot 1
15,91,4.2,5,24,Plot 1
16,78,3.7,4,24,Plot 1
17,68,4.4,3,24,Plot 1
18,97,3.8,5,24,Plot 1
19,69,3.5,3,24,Plot 1
20,144,5.3,11,24,Plot 1
21,137,6.5,5,24,Plot 1
22,127,4.7,8,24,Plot 1
23,96,5.1,5,24,Plot 1
24,112,4.8,8,24,Plot 1
25,59,4.1,3,24,Plot 1
26,107,3.4,8,24,Plot 1
27,89,3.9,3,24,Plot 1
28,122,5.9,8,24,Plot 1
29,131,4.8,10,24,Plot 1
30,100,6.1,5,24,Plot 1
31,46,3.1,3,24,Plot 1
32,102,4.3,9,24,Plot 1
33,62,3.9,3,24,Plot 1
34,50,4,3,24,Plot 1
35,146,5,12,24,Plot 1
36,126,4.5,5,24,Plot 1
37,94,4.8,3,24,Plot 1
38,118,5.8,5,24,Plot 1
39,122,5.8,6,24,Plot 1
40,99,4.8,4,24,Plot 1
41,123,5.3,7,24,Plot 1
42,109,4.5,10,24,Plot 1
43,94,4.9,8,24,Plot 1
44,83,5.1,4,24,Plot 1
45,91,5.9,10,24,Plot 1
46,98,3.2,4,24,Plot 1
47,52,3.6,3,24,Plot 1
48,151,6.3,8,24,Plot 1
49,53,4.9,3,24,Plot 1
50,103,5.6,5,24,Plot 1
1,86,5.8,7,25,Plot 1
2,112,3.9,4,25,Plot 1
3,146,7.4,8,25,Plot 1
4,115,4.5,7,25,Plot 1
5,88,5.3,11,25,Plot 1
6,83,3.5,11,25,Plot 1
7,105,5.8,11,25,Plot 1
8,92,4.9,7,25,Plot 1
9,65,4.4,4,25,Plot 1
10,95,5.1,4,25,Plot 1
11,109,6.1,9,25,Plot 1
12,153,7,13,25,Plot 1
13,85,4.9,4,25,Plot 1
14,109,5,6,25,Plot 1
15,94,4.4,5,25,Plot 1
16,80,3.8,4,25,Plot 1
17,69,4.6,3,25,Plot 1
18,100,3.9,5,25,Plot 1
19,70,3.6,3,25,Plot 1
20,147,5.5,11,25,Plot 1
21,141,6.8,5,25,Plot 1
22,131,4.8,8,25,Plot 1
23,99,5.3,5,25,Plot 1
24,115,5,8,25,Plot 1
25,60,4.3,3,25,Plot 1
26,110,3.5,8,25,Plot 1
27,91,4,3,25,Plot 1
28,125,6.1,8,25,Plot 1
29,135,5,11,25,Plot 1
30,103,6.4,5,25,Plot 1
31,46,3.2,3,25,Plot 1
32,105,4.5,9,25,Plot 1
33,64,4,3,25,Plot 1
34,51,4.1,3,25,Plot 1
35,152,5.2,12,25,Plot 1
36,130,4.7,5,25,Plot 1
37,96,4.9,3,25,Plot 1
38,121,6.1,5,25,Plot 1
39,125,6,6,25,Plot 1
40,102,5,4,25,Plot 1
41,127,5.5,7,25,Plot 1
42,111,4.7,10,25,Plot 1
43,96,5.1,8,25,Plot 1
44,86,5.3,4,25,Plot 1
45,94,6.1,10,25,Plot 1
46,101,3.2,4,25,Plot 1
47,53,3.7,3,25,Plot 1
48,154,6.4,8,25,Plot 1
49,54,5.1,3,25,Plot 1
50,106,5.8,5,25,Plot 1
1,88,6.1,7,26,Plot 1
2,115,3.9,3,26,Plot 1
3,150,7.6,8,26,Plot 1
4,118,4.7,7,26,Plot 1
5,90,5.5,11,26,Plot 1
6,85,3.6,11,26,Plot 1
7,108,6.1,12,26,Plot 1
8,94,5.1,7,26,Plot 1
9,66,4.5,4,26,Plot 1
10,97,5.3,4,26,Plot 1
11,110,6.4,9,26,Plot 1
12,155,7.3,14,26,Plot 1
13,88,5,4,26,Plot 1
14,112,5.1,6,26,Plot 1
15,96,4.6,5,26,Plot 1
16,82,4,4,26,Plot 1
17,70,4.8,3,26,Plot 1
18,102,4.1,5,26,Plot 1
19,71,3.7,3,26,Plot 1
20,150,5.7,12,26,Plot 1
21,145,7.1,5,26,Plot 1
22,135,5,8,26,Plot 1
23,101,5.5,5,26,Plot 1
24,118,5.2,8,26,Plot 1
25,61,4.4,3,26,Plot 1
26,114,3.6,8,26,Plot 1
27,93,4.2,3,26,Plot 1
28,129,6.3,8,26,Plot 1
29,140,5.1,11,26,Plot 1
30,105,6.6,5,26,Plot 1
31,47,3.3,3,26,Plot 1
32,108,4.7,9,26,Plot 1
33,65,4.2,3,26,Plot 1
34,52,4.3,3,26,Plot 1
35,157,5.4,12,26,Plot 1
36,134,4.9,5,26,Plot 1
37,99,5,3,26,Plot 1
38,124,6.3,5,26,Plot 1
39,128,6.2,6,26,Plot 1
40,104,5.1,4,26,Plot 1
41,131,5.7,7,26,Plot 1
42,112,4.9,11,26,Plot 1
43,98,5.2,8,26,Plot 1
44,88,5.5,4,26,Plot 1
45,96,6.4,11,26,Plot 1
46,104,3.2,4,26,Plot 1
47,53,3.8,3,26,Plot 1
48,158,6.6,8,26,Plot 1
49,55,5.3,3,26,Plot 1
50,108,6,5,26,Plot 1
1,90,6.3,7,27,Plot 1
2,119,3.9,3,27,Plot 1
3,151,7.9,8,27,Plot 1
4,122,4.8,7,27,Plot 1
5,93,5.7,12,27,Plot 1
6,87,3.7,12,27,Plot 1
7,111,6.3,13,27,Plot 1
8,96,5.3,7,27,Plot 1
9,67,4.7,4,27,Plot 1
10,100,5.5,4,27,Plot 1
11,111,6.6,10,27,Plot 1
12,158,7.5,14,27,Plot 1
13,90,5.2,4,27,Plot 1
14,114,5.3,6,27,Plot 1
15,98,4.7,5,27,Plot 1
16,83,4.1,4,27,Plot 1
17,72,5,3,27,Plot 1
18,105,4.2,5,27,Plot 1
19,72,3.8,3,27,Plot 1
20,152,5.9,12,27,Plot 1
21,150,7.3,5,27,Plot 1
22,139,5.2,8,27,Plot 1
23,104,5.6,5,27,Plot 1
24,121,5.4,8,27,Plot 1
25,63,4.6,3,27,Plot 1
26,117,3.7,8,27,Plot 1
27,95,4.3,3,27,Plot 1
28,133,6.6,8,27,Plot 1
29,144,5.3,12,27,Plot 1
30,108,6.9,5,27,Plot 1
31,48,3.4,3,27,Plot 1
32,110,4.8,10,27,Plot 1
33,66,4.3,3,27,Plot 1
34,52,4.4,3,27,Plot 1
35,162,5.6,13,27,Plot 1
36,138,5.1,5,27,Plot 1
37,102,5.2,3,27,Plot 1
38,128,6.5,5,27,Plot 1
39,132,6.5,6,27,Plot 1
40,107,5.3,4,27,Plot 1
41,135,5.9,7,27,Plot 1
42,113,5.1,11,27,Plot 1
43,100,5.4,8,27,Plot 1
44,90,5.7,4,27,Plot 1
45,99,6.6,11,27,Plot 1
46,107,3.2,4,27,Plot 1
47,54,3.9,3,27,Plot 1
48,161,6.9,8,27,Plot 1
49,55,5.5,3,27,Plot 1
50,111,6.3,5,27,Plot 1
1,31,0.5,1,2,Plot 2A
2,28,0.5,1,2,Plot 2A
3,25,0.4,1,2,Plot 2A
4,24,0.4,1,2,Plot 2A
5,24,0.4,1,2,Plot 2A
6,38,0.6,2,2,Plot 2A
7,29,0.5,1,2,Plot 2A
8,33,0.5,1,2,Plot 2A
9,23,0.4,1,2,Plot 2A
10,38,0.6,1,2,Plot 2A
11,31,0.5,1,2,Plot 2A
12,31,0.5,1,2,Plot 2A
13,32,0.5,1,2,Plot 2A
14,29,0.5,1,2,Plot 2A
15,33,0.6,1,2,Plot 2A
16,32,0.5,1,2,Plot 2A
17,23,0.4,1,2,Plot 2A
18,34,0.6,1,2,Plot 2A
19,29,0.5,1,2,Plot 2A
20,33,0.5,2,2,Plot 2A
21,31,0.5,1,2,Plot 2A
22,31,0.5,1,2,Plot 2A
23,32,0.5,1,2,Plot 2A
24,27,0.5,1,2,Plot 2A
25,24,0.4,1,2,Plot 2A
26,30,0.5,1,2,Plot 2A
27,35,0.6,1,2,Plot 2A
28,26,0.4,1,2,Plot 2A
29,24,0.4,1,2,Plot 2A
30,30,0.5,1,2,Plot 2A
31,29,0.5,1,2,Plot 2A
32,27,0.5,1,2,Plot 2A
33,27,0.5,1,2,Plot 2A
34,26,0.5,1,2,Plot 2A
35,33,0.4,1,2,Plot 2A
36,26,0.4,1,2,Plot 2A
37,23,0.4,1,2,Plot 2A
38,27,0.6,1,2,Plot 2A
39,32,0.5,1,2,Plot 2A
40,29,0.6,1,2,Plot 2A
41,36,0.5,2,2,Plot 2A
42,38,0.6,2,2,Plot 2A
43,25,0.5,1,2,Plot 2A
44,32,0.5,1,2,Plot 2A
45,37,0.5,1,2,Plot 2A
46,22,0.4,1,2,Plot 2A
47,28,0.6,1,2,Plot 2A
48,27,0.5,1,2,Plot 2A
49,23,0.5,1,2,Plot 2A
50,24,0.6,1,2,Plot 2A
1,35,0.6,1,3,Plot 2A
2,28,0.6,1,3,Plot 2A
3,27,0.4,1,3,Plot 2A
4,28,0.4,1,3,Plot 2A
5,25,0.5,1,3,Plot 2A
6,41,0.7,2,3,Plot 2A
7,33,0.6,1,3,Plot 2A
8,33,0.6,1,3,Plot 2A
9,27,0.4,1,3,Plot 2A
10,38,0.7,1,3,Plot 2A
11,32,0.6,1,3,Plot 2A
12,34,0.6,1,3,Plot 2A
13,32,0.7,1,3,Plot 2A
14,30,0.6,1,3,Plot 2A
15,36,0.6,1,3,Plot 2A
16,34,0.6,1,3,Plot 2A
17,26,0.4,1,3,Plot 2A
18,34,0.7,1,3,Plot 2A
19,30,0.6,1,3,Plot 2A
20,36,0.6,2,3,Plot 2A
21,31,0.7,1,3,Plot 2A
22,33,0.6,1,3,Plot 2A
23,35,0.7,1,3,Plot 2A
24,27,0.6,1,3,Plot 2A
25,25,0.4,1,3,Plot 2A
26,34,0.6,1,3,Plot 2A
27,38,0.8,1,3,Plot 2A
28,29,0.6,1,3,Plot 2A
29,25,0.4,1,3,Plot 2A
30,34,0.6,1,3,Plot 2A
31,31,0.6,1,3,Plot 2A
32,31,0.5,1,3,Plot 2A
33,27,0.6,1,3,Plot 2A
34,26,0.5,1,3,Plot 2A
35,34,0.5,1,3,Plot 2A
36,26,0.4,1,3,Plot 2A
37,24,0.5,1,3,Plot 2A
38,31,0.6,1,3,Plot 2A
39,36,0.5,1,3,Plot 2A
40,32,0.7,1,3,Plot 2A
41,36,0.5,2,3,Plot 2A
42,40,0.8,2,3,Plot 2A
43,25,0.6,1,3,Plot 2A
44,35,0.6,1,3,Plot 2A
45,38,0.6,1,3,Plot 2A
46,22,0.6,1,3,Plot 2A
47,31,0.8,1,3,Plot 2A
48,31,0.6,1,3,Plot 2A
49,23,0.6,1,3,Plot 2A
50,25,0.6,1,3,Plot 2A
1,36,0.7,1,4,Plot 2A
2,34,0.6,1,4,Plot 2A
3,30,0.6,1,4,Plot 2A
4,29,0.6,1,4,Plot 2A
5,29,0.7,1,4,Plot 2A
6,42,0.8,2,4,Plot 2A
7,33,0.7,1,4,Plot 2A
8,37,0.9,1,4,Plot 2A
9,28,0.7,1,4,Plot 2A
10,42,0.9,1,4,Plot 2A
11,35,0.7,1,4,Plot 2A
12,37,0.7,1,4,Plot 2A
13,37,0.8,1,4,Plot 2A
14,35,0.9,1,4,Plot 2A
15,38,0.9,1,4,Plot 2A
16,36,0.9,1,4,Plot 2A
17,28,0.5,1,4,Plot 2A
18,38,0.9,1,4,Plot 2A
19,35,0.6,1,4,Plot 2A
20,37,0.9,2,4,Plot 2A
21,37,0.8,1,4,Plot 2A
22,36,0.8,1,4,Plot 2A
23,36,0.7,1,4,Plot 2A
24,33,0.7,1,4,Plot 2A
25,30,0.5,1,4,Plot 2A
26,34,0.8,1,4,Plot 2A
27,37,1,1,4,Plot 2A
28,31,0.8,1,4,Plot 2A
29,28,0.5,1,4,Plot 2A
30,35,0.6,1,4,Plot 2A
31,34,0.7,1,4,Plot 2A
32,32,0.7,1,4,Plot 2A
33,33,0.8,1,4,Plot 2A
34,32,0.7,1,4,Plot 2A
35,37,0.6,1,4,Plot 2A
36,30,0.6,1,4,Plot 2A
37,28,0.7,1,4,Plot 2A
38,33,0.7,1,4,Plot 2A
39,38,0.6,1,4,Plot 2A
40,34,0.8,1,4,Plot 2A
41,45,0.7,2,4,Plot 2A
42,42,1,2,4,Plot 2A
43,29,0.6,1,4,Plot 2A
44,36,0.8,1,4,Plot 2A
45,42,0.9,1,4,Plot 2A
46,28,0.8,1,4,Plot 2A
47,32,0.8,1,4,Plot 2A
48,32,0.8,1,4,Plot 2A
49,28,0.7,1,4,Plot 2A
50,30,0.6,1,4,Plot 2A
1,39,0.9,1,5,Plot 2A
2,36,0.7,1,5,Plot 2A
3,30,0.8,1,5,Plot 2A
4,29,0.6,1,5,Plot 2A
5,31,0.8,1,5,Plot 2A
6,45,0.9,2,5,Plot 2A
7,36,0.8,1,5,Plot 2A
8,40,1.1,1,5,Plot 2A
9,30,0.8,1,5,Plot 2A
10,45,1,1,5,Plot 2A
11,38,0.8,1,5,Plot 2A
12,37,0.7,1,5,Plot 2A
13,39,0.9,1,5,Plot 2A
14,37,1.1,1,5,Plot 2A
15,41,1,1,5,Plot 2A
16,39,1,1,5,Plot 2A
17,31,0.5,1,5,Plot 2A
18,41,1.1,2,5,Plot 2A
19,38,0.7,1,5,Plot 2A
20,40,1.1,2,5,Plot 2A
21,40,0.9,1,5,Plot 2A
22,39,0.9,1,5,Plot 2A
23,38,0.8,1,5,Plot 2A
24,36,0.7,1,5,Plot 2A
25,30,0.5,1,5,Plot 2A
26,37,0.9,1,5,Plot 2A
27,37,1.2,2,5,Plot 2A
28,33,0.9,1,5,Plot 2A
29,37,0.8,1,5,Plot 2A
30,38,0.7,1,5,Plot 2A
31,34,0.8,1,5,Plot 2A
32,35,0.8,1,5,Plot 2A
33,38,0.9,1,5,Plot 2A
34,34,0.8,1,5,Plot 2A
35,40,0.7,1,5,Plot 2A
36,33,0.6,1,5,Plot 2A
37,31,0.8,1,5,Plot 2A
38,36,0.8,1,5,Plot 2A
39,47,1,1,5,Plot 2A
40,34,0.9,1,5,Plot 2A
41,45,0.8,2,5,Plot 2A
42,45,1.2,2,5,Plot 2A
43,32,0.7,1,5,Plot 2A
44,36,0.9,1,5,Plot 2A
45,42,1.1,2,5,Plot 2A
46,31,0.9,1,5,Plot 2A
47,35,0.9,1,5,Plot 2A
48,34,0.9,1,5,Plot 2A
49,30,0.8,1,5,Plot 2A
50,33,0.7,1,5,Plot 2A
1,41,0.9,1,6,Plot 2A
2,38,0.8,1,6,Plot 2A
3,30,0.9,1,6,Plot 2A
4,29,0.7,1,6,Plot 2A
